,airline_name,review_title,review_description,review_date,rating_stars,travel_date,user_location,Seat comfort,Customer service,Cleanliness,Food and Beverage,Legroom,In-flight Entertainment,Value for money,Check-in and boarding
1539,saudia_airlines,Worthless customer service,"What an unfortunate thing it was to book a ticket with Saudia Airline. I had to cancel my flight for personal reasons and I was looking forward to have my allowed refundable amount by the airline. I called the company and the customer service personnel were clueless and rude. They told me that they would send me an update regarding my claim in four to six weeks (positive or negative outcome). They never did. I called them six weeks later and they were still particularly unpleasant and nothing came out of that conversation. After that, I’ve sent them three emails requesting my allowed refundable amount and each of the got denied with no explanation at all. I called for a third time and it was always the same unpleasant and clueless voice. I felt like I fell in a bureaucratic trap that they’ve created just to make me confuse so they won’t have to work any further on my case. I’ve took the plane more than 50 times in my life and I’ve never had that much trouble before. In the future, I will avoid Saudia Airline and I encourage you to do the same.","December 11, 2017",2,Date of travel: October 2017,"Montreal, Canada",3,1,3,2,3,2,2,3
1540,saudia_airlines,First time,The service was excellent. The food is very good. Free comfort packs and ear phones were given out. There were pillows and blankets to use free of charge. I was very impressed that all swear words are 'bleeped' out of all the movies and programs. No alcohol is available on this airline. No alcohol is available in any of the Saudi airports either. My booking stated only one stop but there were two. We changed planes at the first stop but stayed on the plane at the second for about an hour then took on more passengers.,"December 8, 2017",5,Date of travel: November 2017,"Oshawa, Canada",4,5,0,0,4,5,0,0
1541,saudia_airlines,Comfortable to fly with SV,"First of all easy to check-in and locate the best preferable seats. Everything was good in the flight and most importantly they have new flights. Of course their service quality has tremendously improved after joining the ""SkyTeam Alliance""","December 8, 2017",5,Date of travel: December 2017,"Nairobi, Kenya",4,4,4,4,4,4,5,5
1542,saudia_airlines,Good Hospitality,The staff (Checking counter personnel to the flight crew) show good hospitality & caring to make your trip enjoyable.,"December 6, 2017",5,Date of travel: October 2017,"Alkhoobar, Saudi Arabia",5,5,5,5,5,3,4,5
1543,saudia_airlines,What the sense to make longer trip just to pass over Makka,What is the sense to flight 20 minutes more just to pass over Mecca??? Extra consumption of fuel and time wasted.,"December 6, 2017",2,Date of travel: November 2017,"Sumirago, Italy",3,3,2,2,3,1,3,2
1544,saudia_airlines,satisfying Flight,"we got the latest advanced aircraft with automatic digital windowswe love the Food good entertainment, especially they have qur'an recitation mp4 and nasyidsthey have a room to pray (moslem).They always have a promo discounts. ","December 6, 2017",5,Date of travel: June 2017,"Depok, Indonesia",0,0,0,0,0,0,0,0
1545,saudia_airlines,good airline,"it was an 12 hours flight. it was a new aircraft with good entertainment system and they have also, Wifi service. meals was good with snack between them during flight time.","December 6, 2017",5,Date of travel: September 2017,"Riyadh, Saudi Arabia",5,3,4,4,5,4,4,4
1546,saudia_airlines,Best Airline in the World,"Best In services, Hospitality , Good & Tasty on board food. Cabin attender service is excellent & very patient. Best & spacious flight.I will travel in the flight again.","December 5, 2017",5,Date of travel: May 2017,"Bengaluru, India",5,5,5,5,5,4,5,5
1547,saudia_airlines,Holiday Treat,Used my Airmiles to fund a trip to New York. Business Class Cabin layoiut and comfort was pretty good. Quality of food was also good but menu not updated very often. Same for movie selection. Needs to be updated on a more regular basis for frequent fliers.,"December 4, 2017",4,Date of travel: November 2017,"Glasgow, United Kingdom",4,3,3,3,4,3,3,3
1548,saudia_airlines,Full pack passenger make cabin crew too busy & no smiling at all,"This flight is my Umrah trip. Seat are fully loaded, it seems the cabin crew can not serve all the passengers well. The cabin crew looked very tired and there was no smile on her face. Adding the number of cabin crew might be the solution","December 4, 2017",3,Date of travel: March 2017,,3,2,3,3,3,2,3,3
1549,saudia_airlines,cheap airfare,"- you can get sooo lower price- the IFE was quite good- the food quality is ok- even they said that the aircraft have wifi, it seems like its just for pilot or business class passenger :(- i have transit at jeddah airport, very terrible and so boring","December 4, 2017",4,Date of travel: February 2017,"Kuala Lumpur, Malaysia",4,3,2,3,3,4,4,4
1550,saudia_airlines,"amazing flight, with good food.","a good flight, good food, good service, there is a room for prayer, the flight had a decent entertainment system. overall loved the flight.","December 4, 2017",5,Date of travel: November 2017,"Dammam, Saudi Arabia",4,5,5,4,4,4,5,5
1551,saudia_airlines,Great seat in Dreamliner B787 Business Class,"It was a brand new plane. I was flying business class back home. The seat was great. Very comfortable and with plenty of space and commodities.It was a night flight and fortunately I spent almost all of it sleeping. I missed dinner and breakfast and I cannot comment on them. This, however, is an indicator of the comfort of the seat.My only ""complaint"" could be that the flight assistants were too helpful but as soon as I told them that I wanted to sleep they did not disturb me any more.Great plane, great trip. Worth flying Saudia in long and medium haul flights.","December 4, 2017",4,Date of travel: November 2017,Bilbao,5,4,0,0,5,0,0,0
1552,saudia_airlines,I have been flying with Saudia airlines for so long...service is not that good like before...,Things were now different than before...many years ago meal was good...spoons and fork were stainless steel not plastic,"December 4, 2017",3,Date of travel: November 2017,saudi arabia,0,0,0,0,0,0,0,0
